id,line_item_quantity,line_item_value,pack_price,unit_price,weight_kilograms,freight_cost_usd,line_item_insurance_usd
61882,2,5.06,2.53,0.04,1,4116.81,0.01
61896,21,105.0,5.0,0.05,See ASN-19649 (ID#:15382),See ASN-19649 (ID#:15382),0.13
61913,18,576.0,32.0,1.6,See ASN-21751 (ID#:13968),See ASN-21751 (ID#:13968),0.71
61959,111348,355200.12,3.19,0.11,6953,30711.92,439.38
61980,2295,38923.2,16.96,0.09,687,5293.76,54.57
61993,8261,264352.0,32.0,1.6,298,16397.94,271.75
61998,340,9860.0,29.0,1.45,128,810.96,13.82
62024,17584,142430.4,8.1,0.13,2446,4559.25,167.64
62032,51,4080.0,80.0,0.8,See ASN-32231 (ID#:13648),See ASN-32231 (ID#:13648),4.8
62037,1400,15330.0,10.95,0.18,See ASN-32265 (ID#:56716),See ASN-32265 (ID#:56716),18.04
62046,540,16642.8,30.82,0.1,519,5385.37,20.59
62047,16383,47838.36,2.92,0.05,1935,5159.33,103.14
62059,922,46100.0,50.0,0.28,See ASN-11129 (ID#:32064),See ASN-11129 (ID#:32064),99.39
62077,39015,399903.75,10.25,0.34,See ASN-30463 (ID#:15460),See ASN-30463 (ID#:15460),411.1
62079,66,2112.0,32.0,1.6,29,732.72,2.96
62107,300,555.0,1.85,0.01,See ASN-14875 (ID#:35053),See ASN-14875 (ID#:35053),0.78
62113,5196,88124.16,16.96,0.09,1489,2093.31,190.0
62116,39201,88202.25,2.25,0.04,3986,20555.45,90.67
62152,1887,17926.5,9.5,0.16,312,781.5,38.65
62158,34,383.14,11.27,0.38,Weight Captured Separately,Freight Included in Commodity Cost,0.39
62159,2040,3080.4,1.51,0.01,See ASN-19819 (ID#:13739),See ASN-19819 (ID#:13739),3.81
62164,300,4826.37,16.09,0.27,Weight Captured Separately,Freight Included in Commodity Cost,9.46
62168,3,41.45,13.82,0.46,Weight Captured Separately,Freight Included in Commodity Cost,0.04
62169,585,18720.0,32.0,1.6,Weight Captured Separately,Invoiced Separately,22.03
62173,1500,120000.0,80.0,0.8,7500,19196.73,198.0
62194,12200,42700.0,3.5,0.12,See ASN-30942 (ID#:19840),See ASN-30942 (ID#:19840),43.9
62227,51,1217.19,23.87,0.27,Weight Captured Separately,Freight Included in Commodity Cost,1.51
62228,10364,922396.0,89.0,0.89,4212,62466.03,948.22
62235,6500,520000.0,80.0,0.8,2634,30778.29,534.56
62253,1903,60896.0,32.0,1.6,566,3603.93,62.6
62256,9,137.45,15.27,0.51,Weight Captured Separately,Freight Included in Commodity Cost,0.14
62295,400,624.0,1.56,0.05,41,1317.01,0.64
62319,480,17356.8,36.16,0.3,127,1400.91,37.42
62322,1800,144000.0,80.0,0.8,865,13790.1,310.46
62370,11,185.01,16.82,0.56,Weight Captured Separately,Freight Included in Commodity Cost,0.23
62390,869,5923.93,6.82,0.11,Weight Captured Separately,Freight Included in Commodity Cost,7.33
62400,559,12532.78,22.42,0.75,46,1127.95,24.56
62403,3511,17555.0,5.0,5.0,981,22892.07,21.72
62413,7245,23546.25,3.25,0.11,622,1226.11,29.13
62421,912,12596.09,13.81,0.46,Weight Captured Separately,Freight Included in Commodity Cost,14.83
62433,4200,134400.0,32.0,1.6,1650,23167.84,263.42
62476,30,10500.0,350.0,3.5,75,1406.75,12.99
62516,7078,430483.96,60.82,0.51,1724,5248.47,603.54
62521,2688,86016.0,32.0,0.53,421,4022.89,168.59
62549,52,343.51,6.61,0.11,Weight Captured Separately,Freight Included in Commodity Cost,0.35
62555,22600,678000.0,30.0,0.25,5734,24624,950.56
62577,9475,189500.0,20.0,0.8,3158,24172.01,371.42
62586,111,3996.0,36.0,0.3,24,330,5.6
62594,1,19.05,19.05,0.64,Weight Captured Separately,Freight Included in Commodity Cost,0.04
62603,1,47.13,47.13,0.79,Weight Captured Separately,Freight Included in Commodity Cost,0.05
62634,17760,177600.0,10.0,0.33,2516,3809.94,209.04
62657,2229,178320.0,80.0,0.8,See ASN-18768 (ID#:62403),See ASN-18768 (ID#:62403),220.58
62662,20,160.0,8.0,0.08,See ASN-31323 (ID#:14240),See ASN-31323 (ID#:14240),0.19
62709,1836,111665.52,60.82,0.51,439,958.85,138.13
62712,150,4623.0,30.82,0.1,170,2265.89,5.44
62730,136980,589014.0,4.3,0.14,10832,10283.25,971.87
62761,350,2397.5,6.85,0.11,56,1726.5,2.97
62795,257,7465.87,29.05,0.32,Weight Captured Separately,Freight Included in Commodity Cost,9.24
62801,86843,577505.95,6.65,0.22,8106,10748.78,952.88
62808,138,1261.73,9.14,0.15,Weight Captured Separately,Freight Included in Commodity Cost,1.3
62814,20000,43000.0,2.15,0.04,980,6020.81,44.2
62830,1080,2160.0,2.0,0.07,Weight Captured Separately,Invoiced Separately,2.54
62853,17,242.61,14.27,0.48,Weight Captured Separately,Freight Included in Commodity Cost,0.3
62879,2000,14000.0,7.0,0.23,111,1254.61,30.18
62935,252,7766.64,30.82,0.1,316,2905.84,9.14
62942,392,37017.53,94.43,0.35,202,2191.21,72.55
62948,14663,118770.3,8.1,0.13,Weight Captured Separately,Invoiced Separately,139.79
62968,2520,6048.0,2.4,0.04,See ASN-5132 (ID#:22186),See ASN-5132 (ID#:22186),11.85
62980,19776,100857.6,5.1,0.17,2122,9272.18,141.4
62987,154,12320.0,80.0,0.8,60,1619.3,15.24
62988,3,106.26,35.42,0.3,Weight Captured Separately,Freight Included in Commodity Cost,0.11
62990,691,1451.1,2.1,0.01,See ASN-17672 (ID#:15352),See ASN-17672 (ID#:15352),1.8
63044,4872,36540.0,7.5,0.25,See ASN-6252 (ID#:36969),See ASN-6252 (ID#:36969),71.62
63047,11,274.5,24.95,0.42,Weight Captured Separately,Freight Included in Commodity Cost,0.28
63064,3023,269047.0,89.0,0.89,1221,19891.2,332.81
63073,1014,7098.0,7.0,0.12,247,3584.08,8.78
63106,38707,314687.91,8.13,0.14,4926,40227.6,389.27
63111,153,765.0,5.0,0.05,See ASN-24507 (ID#:53327),See ASN-24507 (ID#:53327),0.79
63174,2610,32598.9,12.49,0.21,See ASN-16472 (ID#:20383),See ASN-16472 (ID#:20383),45.7
63175,250,8000.0,32.0,1.6,88,3997.31,15.68
63186,427,8253.91,19.33,0.32,62,1060.35,16.18
63228,3,74.86,24.95,0.42,Weight Captured Separately,Freight Included in Commodity Cost,0.08
63234,260,23140.0,89.0,0.89,119,2742.83,49.89
63273,2744,219520.0,80.0,0.8,1186,22067.21,307.77
63274,249,3956.61,15.89,0.26,See ASN-7510 (ID#:35983),See ASN-7510 (ID#:35983),8.53
63289,5000,400000.0,80.0,0.8,1238,46044.38,494.8
63292,400,9304.0,23.26,0.78,52,379.77,9.56
63296,15,465.0,31.0,15.5,1,650.97,1.0
63297,56500,579125.0,10.25,0.34,7324,10500.29,595.34
63308,71,235.46,3.32,0.11,Weight Captured Separately,Freight Included in Commodity Cost,0.29
63355,3393,73967.4,21.8,0.18,901,7326.63,76.04
63362,21,357.91,17.04,0.19,Weight Captured Separately,Freight Included in Commodity Cost,0.37
63401,454,30236.4,66.6,0.55,79,281.94,37.4
63409,4000,98000.0,24.5,24.5,2764,40716.16,115.35
63412,2155,62495.0,29.0,1.45,622,7727.12,87.62
63419,39,3120.0,80.0,0.8,17,514.52,3.21
63432,16800,517776.0,30.82,0.26,4213,27376.29,854.33
63438,80516,652179.6,8.1,0.13,11646,50445.73,806.75
63466,300,6758.47,22.53,0.38,Weight Captured Separately,Freight Included in Commodity Cost,13.25
63468,632,10473.05,16.57,0.55,Weight Captured Separately,Freight Included in Commodity Cost,12.96
63486,683,8366.75,12.25,0.2,See ASN-19859 (ID#:59267),See ASN-19859 (ID#:59267),10.35
63502,300,2712.0,9.04,0.15,37,971.8,5.85
63537,6133,545837.0,89.0,0.89,2483,31306.65,561.12
63555,1270,28575.0,22.5,0.75,See ASN-18558 (ID#:27015),See ASN-18558 (ID#:27015),40.06
63561,6914,213089.48,30.82,0.1,6090,41141.5,250.81
63568,18,576.0,32.0,1.6,See ASN-22955 (ID#:19019),See ASN-22955 (ID#:19019),0.71
63571,252,8064.0,32.0,1.6,82,1353.35,8.29
63576,90,2880.0,32.0,1.6,See ASN-26738 (ID#:15115),See ASN-26738 (ID#:15115),2.96
63579,125,4000.0,32.0,1.6,41,1441.21,4.95
63582,60,1561.82,26.03,0.29,Weight Captured Separately,Freight Included in Commodity Cost,1.93
63608,20000,640000.0,32.0,1.6,6568,41300.11,897.28
63620,2850,78660.0,27.6,0.92,318,4604.83,97.3
63648,28,1400.0,50.0,0.28,7,290,3.02
63652,2744,219520.0,80.0,0.8,1303,22317.25,307.77
63697,333334,856668.38,2.57,0.04,16496,25285.11,1846.98
63719,800,22080.0,27.6,0.92,86,798.43,22.7
63749,3040,270560.0,89.0,0.89,1235,13383.47,334.68
63757,6000,480000.0,80.0,0.8,2862,52239.49,672.96
63782,113020,485986.0,4.3,0.14,8826,7609.7,801.88
63802,65072,186756.64,2.87,0.05,4194,17278.96,402.65
63807,6500,8125.0,1.25,0.04,406,4837.38,10.05
63817,47970,676377.0,14.1,0.47,5438,23708.81,948.28
63826,340,10478.8,30.82,0.1,336,3899.33,12.96
63894,400,8200.0,20.5,0.82,125,2033.62,8.43
63907,150,6843.0,45.62,0.76,Weight Captured Separately,Freight Included in Commodity Cost,11.29
63915,15881,52407.3,3.3,0.11,See ASN-17075 (ID#:20697),See ASN-17075 (ID#:20697),73.48
63939,167,4843.0,29.0,1.45,50,1128.74,7.99
63956,2910,13444.2,4.62,0.15,352,2429.39,13.82
63988,2407,12035.0,5.0,5.0,See ASN-20472 (ID#:38266),See ASN-20472 (ID#:38266),14.89
63998,120,9600.0,80.0,0.8,55,846.69,9.87
64003,1800,43200.0,24.0,0.8,560,5180.34,84.67
64004,360,8280.0,23.0,23.0,261,3135.97,17.85
64020,48264,97493.28,2.02,0.01,17436,10446.36,210.2
64021,1600,39200.0,24.5,24.5,1111,8542.94,54.96
64051,5000,388500.0,77.7,0.78,1134,50550.58,837.61
64087,2500,132000.0,52.8,0.07,1746,11216.78,185.06
64108,2835,252315.0,89.0,0.89,1352,30726.22,353.75
64183,80,5328.0,66.6,1.11,13,277.4,5.48
64208,13736,130492.0,9.5,0.32,See ASN-33269 (ID#:25323),See ASN-33269 (ID#:25323),153.59
64218,180,12600.0,70.0,0.7,42,2863.47,24.7
64238,300,375.0,1.25,0.01,See ASN-18919 (ID#:14578),See ASN-18919 (ID#:14578),0.46
64262,3056,271984.0,89.0,0.89,1241,20602.3,336.44
64304,4000,400000.0,100.0,1.0,1624,15537.04,411.2
64319,2835,252315.0,89.0,0.89,1352,30726.22,353.75
64320,39,195.0,5.0,5.0,See ASN-29141 (ID#:63419),See ASN-29141 (ID#:63419),0.2
64329,340,10478.8,30.82,0.1,336,5755.58,12.96
64335,2400,76800.0,32.0,1.6,See ASN-5953 (ID#:39606),See ASN-5953 (ID#:39606),165.58
64351,90273,407131.23,4.51,0.15,Weight Captured Separately,Freight Included in Commodity Cost,671.77
64352,2600,83200.0,32.0,1.6,775,6164.1,97.93
64363,3094,247520.0,80.0,0.8,1477,27686.29,408.41
64367,4,32.0,8.0,0.08,2,1076.15,0.05
64369,9253,54962.82,5.94,0.1,1065,11368.84,56.5
64371,3,45.74,15.25,0.51,Weight Captured Separately,Freight Included in Commodity Cost,0.05
64377,7700,16632.0,2.16,0.04,See ASN-30940 (ID#:51233),See ASN-30940 (ID#:51233),19.58
64405,47,3625.9,77.15,1.29,Weight Captured Separately,Freight Included in Commodity Cost,4.49
64427,97,7760.0,80.0,0.8,See ASN-32231 (ID#:13648),See ASN-32231 (ID#:13648),9.13
64438,7000,425740.0,60.82,0.51,1714,4881.42,437.66
64452,384,956.16,2.49,0.04,30,1180.73,1.18
64493,7243,644627.0,89.0,0.89,1247,13765.81,1389.82
64506,4200,134400.0,32.0,1.6,1462,23097.81,263.42
64545,2128,189392.0,89.0,0.89,1022,23826.25,312.5
64553,14000,203000.0,14.5,0.48,1428,9061.84,251.11
64558,39449,319536.9,8.1,0.13,5714,20416.03,395.27
64588,680,26084.8,38.36,0.11,1299,9689.81,51.13
64594,610,18800.2,30.82,0.1,708,3428.37,19.33
64603,3125,250000.0,80.0,0.8,1581,40965.77,257.0
64615,579,3966.15,6.85,0.11,103,1393.29,4.08
64617,25,474.97,19.0,0.08,Weight Captured Separately,Freight Included in Commodity Cost,0.49
64635,19152,88482.24,4.62,0.15,8351,6806.86,109.45
64660,69,154.56,2.24,0.07,See ASN-20003 (ID#:38247),See ASN-20003 (ID#:38247),0.19
64664,120,1791.6,14.93,0.25,12,160.52,2.96
64667,100,800.0,8.0,0.08,See ASN-31338 (ID#:38992),See ASN-31338 (ID#:38992),0.94
64685,25,725.0,29.0,1.45,7,130,0.9
64709,28,1400.0,50.0,0.28,7,290,2.31
64724,2388,74028.0,31.0,1.55,740,5718.39,76.1
64757,39600,415800.0,10.5,0.35,5986,2549.52,514.34
64824,10717,192906.0,18.0,0.6,1400,11732.9,198.31
64832,3438,17190.0,5.0,5.0,See ASN-26736 (ID#:64603),See ASN-26736 (ID#:64603),17.67
64850,85111,246821.9,2.9,0.05,5437,9205.05,532.15
64864,360,11700.0,32.5,1.62,112,1414.69,13.77
64903,27,1611.22,59.67,0.22,Weight Captured Separately,Freight Included in Commodity Cost,1.66
64904,2744,244216.0,89.0,0.89,1186,24927.19,342.39
64913,32,1024.0,32.0,1.6,See ASN-26738 (ID#:15115),See ASN-26738 (ID#:15115),1.05
64936,3434,208855.88,60.82,0.51,826,3315.82,258.35
64946,9073,35838.35,3.95,0.07,437,4659.75,36.84
64989,125,4000.0,32.0,1.6,40,1412.9,4.95
64995,9330,830370.0,89.0,0.89,3787,61637.1,1027.17
65002,3905,78100.0,20.0,0.67,See ASN-22712 (ID#:47413),See ASN-22712 (ID#:47413),96.61
65005,1305,10061.55,7.71,0.13,150,2682.48,16.6
65033,3000,6480.0,2.16,0.04,See ASN-33146 (ID#:44860),See ASN-33146 (ID#:44860),7.63
65037,40,544.11,13.6,0.14,Weight Captured Separately,Freight Included in Commodity Cost,1.17
65049,740,27750.0,37.5,0.31,183,2418.62,59.83
65050,3076,273764.0,89.0,0.89,1249,20705.23,338.65
66094,25932,140810.76,5.43,0.09,1548,11663.16,144.75
65081,14016,147168.0,10.5,0.35,1955,6194.69,151.29
65091,14322,85072.68,5.94,0.1,See ASN-31449 (ID#:41304),See ASN-31449 (ID#:41304),100.13
65095,385,12320.0,32.0,1.6,129,2039.73,20.33
65111,23,1398.86,60.82,0.2,53,926.13,1.44
65120,655,65500.0,100.0,1.0,2,5110.28,81.02
65132,20,7000.0,350.0,3.5,48,1681.44,13.72
65156,73,2336.0,32.0,1.6,See ASN-28279 (ID#:13547),See ASN-28279 (ID#:13547),2.4
65165,40040,82482.4,2.06,0.01,Weight Captured Separately,Freight Included in Commodity Cost,136.1
65180,164,147.6,0.9,0.9,See ASN-11929 (ID#:61871),See ASN-11929 (ID#:61871),0.24
65186,11623,81361.0,7.0,0.12,See ASN-18662 (ID#:38299),See ASN-18662 (ID#:38299),100.64
65191,670,21440.0,32.0,1.6,234,3163.87,42.02
65219,1800,144000.0,80.0,0.8,885,17806.34,237.6
65235,7500,582750.0,77.7,0.78,1703,25501.1,961.54
65238,7527,184411.5,24.5,24.5,5020,78813.53,189.58
65241,15,480.0,32.0,1.6,5,572.55,0.59
65243,240,4401.6,18.34,0.61,12,450,7.26
65261,2520,224280.0,89.0,0.89,1201,28669.23,370.06
65263,8000,28400.0,3.55,0.12,See ASN-30941 (ID#:32306),See ASN-30941 (ID#:32306),29.2
65274,32190,261704.7,8.13,0.14,4093,34441.93,323.73
65280,783,7639.77,9.76,0.16,Weight Captured Separately,Freight Included in Commodity Cost,9.45
65291,167,5344.0,32.0,1.6,60,911.32,7.49
65308,1750,140000.0,80.0,0.8,842,14829.77,301.84
65314,2,46.9,23.45,0.08,Weight Captured Separately,Freight Included in Commodity Cost,0.06
65323,53239,431235.9,8.1,0.13,7696,33442.63,533.44
65331,240,4800.0,20.0,0.67,19,971.7,5.94
65349,96224,413763.2,4.3,0.14,7556,9582.53,682.71
65359,35,2301.31,65.75,1.1,Weight Captured Separately,Freight Included in Commodity Cost,2.37
65363,750,15000.0,20.0,0.67,See ASN-9567 (ID#:15946),See ASN-9567 (ID#:15946),32.34
65370,300,6676.17,22.25,0.37,Weight Captured Separately,Freight Included in Commodity Cost,14.39
65381,1500,46230.0,30.82,0.1,1374,9299.26,64.81
65408,6900,220800.0,32.0,1.6,2262,27038.58,273.13
65436,45,281.2,6.25,0.1,Weight Captured Separately,Freight Included in Commodity Cost,0.35
65450,3067,272963.0,89.0,0.89,1228,13325.65,337.66
65452,345,9522.0,27.6,0.92,37,946.77,9.79
65458,171,4623.54,27.04,0.11,Weight Captured Separately,Freight Included in Commodity Cost,5.72
65478,3700,75850.0,20.5,0.82,1281,13222.33,77.97
65484,326,7582.76,23.26,0.78,34,404.78,10.63
65487,10000,92800.0,9.28,0.04,3853,4228.61,153.12
65545,43,822.19,19.12,0.64,Weight Captured Separately,Freight Included in Commodity Cost,0.85
65548,70,315.7,4.51,0.15,6,9951.38,0.52
65555,3015,0.0,0.0,0.0,1249,20906.77,0.0
65574,192,2417.28,12.59,0.06,Weight Captured Separately,Freight Included in Commodity Cost,5.21
65579,9007,325693.12,36.16,0.3,2020,9169.63,702.19
65588,2856,21420.0,7.5,0.25,See ASN-6341 (ID#:29298),See ASN-6341 (ID#:29298),46.18
65601,10,250.0,25.0,8.33,6,402.42,0.49
65609,81,405.0,5.0,5.0,See ASN-17088 (ID#:18269),See ASN-17088 (ID#:18269),0.57
65617,28800,74880.0,2.6,0.04,3396,16416.58,161.44
65619,60,2433.47,40.56,0.14,Weight Captured Separately,Freight Included in Commodity Cost,5.25
65621,44,1276.0,29.0,1.45,15,529.4,1.79
65630,4,88.27,22.07,0.07,Weight Captured Separately,Freight Included in Commodity Cost,0.09
65640,750,24000.0,32.0,1.6,265,2906.31,47.04
65675,20000,221800.0,11.09,0.18,2069,9716.76,228.01
65688,19,551.0,29.0,1.45,5,296.52,0.77
65693,2906,54302.12,18.69,0.62,Weight Captured Separately,Freight Included in Commodity Cost,67.17
65699,28000,862960.0,30.82,0.26,7025,46002.44,1423.88
65709,100440,481107.6,4.79,0.16,See ASN-15514 (ID#:57392),See ASN-15514 (ID#:57392),674.51
65716,5500,77550.0,14.1,0.47,647,4877.34,108.73
65717,50000,103000.0,2.06,0.01,18417,11534.48,169.95
65732,160,6137.6,38.36,0.11,325,2278.11,12.03
65748,12984,42068.16,3.24,0.11,See ASN-24398 (ID#:18664),See ASN-24398 (ID#:18664),52.04
65780,55710,130361.4,2.34,0.04,3204,19625.64,182.77
65799,206,6746.05,32.75,0.55,Weight Captured Separately,Freight Included in Commodity Cost,8.34
65803,19,515.11,27.11,0.45,Weight Captured Separately,Freight Included in Commodity Cost,0.64
65836,1448,41992.0,29.0,1.45,482,3060.82,69.29
65849,132,2983.26,22.6,0.75,Weight Captured Separately,Freight Included in Commodity Cost,3.69
65940,1432,164680.0,115.0,1.15,Weight Captured Separately,Freight Included in Commodity Cost,271.72
65978,9377,50542.03,5.39,0.09,692,8494.45,83.39
65987,100,6082.0,60.82,0.2,164,742.1,8.53
66000,316,9739.12,30.82,0.1,415,4399.65,10.01
66030,19060,60039.0,3.15,0.01,7353,4876.34,129.44
66062,5000,304000.0,60.8,0.51,Weight Captured Separately,Invoiced Separately,357.81
66073,2244,20824.32,9.28,0.04,870,3755.91,34.36
66100,45632,210819.84,4.62,0.15,4486,20394.49,216.72
66123,48446,135164.34,2.79,0.05,Weight Captured Separately,Freight Included in Commodity Cost,291.41
66145,3,197.26,65.75,1.1,Weight Captured Separately,Freight Included in Commodity Cost,0.2
66175,12084,84588.0,7.0,0.23,See ASN-7237 (ID#:50231),See ASN-7237 (ID#:50231),182.37
66205,1000,18000.0,18.0,0.6,133,1604.56,18.5
66207,102,9180.0,90.0,0.75,15,845.1,17.99
66218,5,46.16,9.23,0.1,Weight Captured Separately,Freight Included in Commodity Cost,0.1
66233,3236,258880.0,80.0,0.8,1543,37173.01,427.15
66236,750,24000.0,32.0,1.6,242,1899.22,24.67
66257,8,192.37,24.05,0.1,Weight Captured Separately,Freight Included in Commodity Cost,0.24
66264,17760,168720.0,9.5,0.32,Weight Captured Separately,Invoiced Separately,198.58
66277,100,6660.0,66.6,0.55,14,527,9.34
66278,2065,4625.6,2.24,0.07,See ASN-14875 (ID#:35053),See ASN-14875 (ID#:35053),6.49
66307,32673,375412.77,11.49,0.38,3425,11077.85,464.39
66323,424,13568.0,32.0,1.6,145,2572.68,29.25
66333,400,2864.03,7.16,0.04,Weight Captured Separately,Freight Included in Commodity Cost,6.17
66338,145,1173.68,8.09,0.03,Weight Captured Separately,Freight Included in Commodity Cost,1.45
66349,240,7680.0,32.0,1.6,82,1504.59,10.77
66352,20,428.71,21.44,0.36,Weight Captured Separately,Freight Included in Commodity Cost,0.44
66355,840,67200.0,80.0,0.8,405,7765.61,94.21
66371,37012,300907.56,8.13,0.14,4699,17907.7,372.22
66373,2334,74688.0,32.0,1.6,807,6558.08,161.03
66374,116000,327120.0,2.82,0.05,7193,8559.24,705.27
66383,961,1201.25,1.25,0.04,53,1203.4,1.49
66420,1993,143496.0,72.0,0.72,967,14582.14,309.38
66431,161,16125.1,100.16,0.83,30,1072.35,34.77
66438,384,7680.0,20.0,0.67,30,1119.09,9.5
66448,3200,64000.0,20.0,0.67,430,3587.34,65.79
66449,8225,676095.0,82.2,0.68,2018,10263.55,1457.66
66500,329,1159.91,3.53,0.06,Weight Captured Separately,Freight Included in Commodity Cost,1.37
66508,400,3128.0,7.82,0.09,See ASN-14875 (ID#:35053),See ASN-14875 (ID#:35053),4.39
66522,100,2156.36,21.56,0.36,Weight Captured Separately,Freight Included in Commodity Cost,4.23
66578,238,1190.0,5.0,5.0,See ASN-16852 (ID#:25990),See ASN-16852 (ID#:25990),1.67
66585,3056,271984.0,89.0,0.89,1248,13325.5,336.44
66609,14428,20920.6,1.45,0.02,See ASN-9407 (ID#:17697),See ASN-9407 (ID#:17697),45.1
66626,30,2982.0,99.4,1.99,17,660.77,3.07
66641,19050,60007.5,3.15,0.01,7349,4876.34,129.38
66663,3035,270115.0,89.0,0.89,1233,21084.84,334.13
66669,62369,268186.7,4.3,0.14,5009,17031.91,578.21
66680,5200,24960.0,4.8,0.08,See ASN-9408 (ID#:39263),See ASN-9408 (ID#:39263),53.81
66690,44168,328168.24,7.43,0.12,2373,1697.9,707.53
66713,450,10467.0,23.26,0.78,56,520.19,10.76
66762,3000,240000.0,80.0,0.8,1428,28142.92,336.48
66768,178,6408.0,36.0,0.3,90,989,7.93
66782,50,3600.0,72.0,0.72,32,1804.2,7.76
66792,43262,101665.7,2.35,0.04,2035,8711.4,219.19
66809,615,7933.5,12.9,0.22,See ASN-17177 (ID#:18240),See ASN-17177 (ID#:18240),11.12
66811,237,21330.0,90.0,0.9,108,2058.84,45.99
66840,794,25408.0,32.0,1.6,277,3174.13,49.8
66891,18180,98717.4,5.43,0.09,1007,11067.86,122.11
66925,64,960.0,15.0,0.25,See ASN-11023 (ID#:37963),See ASN-11023 (ID#:37963),1.58
66946,100,758.0,7.58,0.25,9,734.66,0.78
66967,116857,777099.05,6.65,0.22,10907,7905.94,1675.43
66992,20,540.0,27.0,1.35,11,386.16,1.16
67011,47136,217768.32,4.62,0.15,5151,29257.65,223.87
67022,336,2520.0,7.5,0.12,See ASN-6355 (ID#:16828),See ASN-6355 (ID#:16828),5.43
67023,2175,12158.25,5.59,0.19,252,2531.62,12.5
67043,9312,828768.0,89.0,0.89,3787,57017.68,1025.19
67057,1891,151280.0,80.0,0.8,766,14125.63,155.52
67069,329,3345.72,10.17,0.12,Weight Captured Separately,Freight Included in Commodity Cost,6.56
67077,520,3640.0,7.0,0.12,104,2658.09,7.85
67090,28080,89575.2,3.19,0.11,1772,11656.59,110.8
67091,81,6480.0,80.0,0.8,See ASN-32231 (ID#:13648),See ASN-32231 (ID#:13648),7.63
67134,148,1457.49,9.85,0.16,Weight Captured Separately,Freight Included in Commodity Cost,1.8
67142,10280,371724.8,36.16,0.3,2573,13562.35,613.35
67150,500,16000.0,32.0,1.6,170,1691.15,34.5
67153,165374,1339529.4,8.1,0.13,See ASN-21627 (ID#:48945),See ASN-21627 (ID#:48945),1657.0
67159,66,5280.0,80.0,0.8,30,1470.09,7.4
67191,44,1687.84,38.36,0.11,116,985.78,3.31
