id,manufacturing_site,first_line_designation
82439,Hetero Unit III Hyderabad IN,True
82440,Hetero Unit III Hyderabad IN,True
82441,Hetero Unit III Hyderabad IN,True
82442,Mylan (formerly Matrix) Nashik,True
82443,Mylan (formerly Matrix) Nashik,True
82444,Mylan (formerly Matrix) Nashik,True
82445,"Aurobindo Unit VII, IN",True
82446,Hetero Unit III Hyderabad IN,True
82447,Hetero Unit III Hyderabad IN,True
82448,Mylan (formerly Matrix) Nashik,True
82449,"Aurobindo Unit III, India",True
82450,"Aurobindo Unit III, India",True
82451,"Aurobindo Unit III, India",True
82452,Mylan (formerly Matrix) Nashik,True
82453,"Aurobindo Unit III, India",True
82454,Mylan (formerly Matrix) Nashik,True
82455,"Strides, Bangalore, India.",True
82456,ABBVIE Ludwigshafen Germany,True
82458,"Aurobindo Unit III, India",False
82459,"Aurobindo Unit III, India",True
82460,Mylan (formerly Matrix) Nashik,False
82461,"Trinity Biotech, Plc",True
82462,Mylan (formerly Matrix) Nashik,True
82463,Mylan (formerly Matrix) Nashik,False
82464,"Strides, Bangalore, India.",False
82465,"Aurobindo Unit III, India",True
82466,"Aurobindo Unit III, India",True
82467,"Aurobindo Unit VII, IN",True
82468,Mylan (formerly Matrix) Nashik,True
82486,"Strides, Bangalore, India.",True
82469,Mylan (formerly Matrix) Nashik,True
82470,Mylan (formerly Matrix) Nashik,True
82471,Mylan (formerly Matrix) Nashik,True
82472,"Strides, Bangalore, India.",False
82473,"Aurobindo Unit III, India",True
82474,"Aurobindo Unit III, India",True
82497,Hetero Unit III Hyderabad IN,True
82475,Mylan (formerly Matrix) Nashik,True
82476,Mylan (formerly Matrix) Nashik,True
82477,Mylan (formerly Matrix) Nashik,True
82478,"Aurobindo Unit III, India",True
82479,"Aurobindo Unit III, India",True
82480,"Strides, Bangalore, India.",True
82481,Mylan (formerly Matrix) Nashik,True
82482,Mylan (formerly Matrix) Nashik,True
82483,Mylan (formerly Matrix) Nashik,True
82484,"Strides, Bangalore, India.",True
82485,"Aurobindo Unit III, India",True
82487,Hetero Unit III Hyderabad IN,True
82489,Mylan (formerly Matrix) Nashik,True
82490,"Strides, Bangalore, India.",True
82491,"Aurobindo Unit III, India",True
82492,"Aurobindo Unit III, India",True
82493,"Aurobindo Unit III, India",True
82494,"Cipla, Goa, India",True
82495,Mylan (formerly Matrix) Nashik,True
82498,Mylan (formerly Matrix) Nashik,True
82499,Mylan (formerly Matrix) Nashik,True
82500,"Aurobindo Unit III, India",True
82501,"Aurobindo Unit III, India",True
82502,Hetero Unit III Hyderabad IN,True
82503,Mylan (formerly Matrix) Nashik,True
82504,"Cipla, Kurkumbh, India",True
82505,Mylan (formerly Matrix) Nashik,True
82506,Mylan (formerly Matrix) Nashik,True
82507,Mylan (formerly Matrix) Nashik,True
82508,Hetero Unit III Hyderabad IN,True
82509,Hetero Unit III Hyderabad IN,True
82510,Mylan (formerly Matrix) Nashik,True
82511,Hetero Unit III Hyderabad IN,True
82512,Mylan (formerly Matrix) Nashik,True
82513,"Strides, Bangalore, India.",True
82514,Mylan (formerly Matrix) Nashik,True
82515,Hetero Unit III Hyderabad IN,True
82516,Mylan (formerly Matrix) Nashik,True
82518,Mylan (formerly Matrix) Nashik,True
82519,Mylan (formerly Matrix) Nashik,True
82520,"Cipla, Kurkumbh, India",True
82522,"Aurobindo Unit III, India",True
82523,"Strides, Bangalore, India.",True
82524,"Aurobindo Unit III, India",True
82525,"Strides, Bangalore, India.",True
82526,Mylan (formerly Matrix) Nashik,True
82527,Hetero Unit III Hyderabad IN,True
82528,Hetero Unit III Hyderabad IN,True
82529,Hetero Unit III Hyderabad IN,True
82530,"Cipla, Goa, India",True
82531,"Strides, Bangalore, India.",True
82532,Hetero Unit III Hyderabad IN,True
82533,"Cipla, Kurkumbh, India",True
82534,"Strides, Bangalore, India.",True
82535,"Cipla, Kurkumbh, India",True
82536,"Cipla, Goa, India",True
82537,"Cipla, Kurkumbh, India",True
82538,Mylan (formerly Matrix) Nashik,True
82539,Mylan (formerly Matrix) Nashik,False
82540,"Cipla, Goa, India",True
82541,Mylan (formerly Matrix) Nashik,True
82542,Mylan (formerly Matrix) Nashik,True
82544,Hetero Unit III Hyderabad IN,True
82545,Hetero Unit III Hyderabad IN,True
82546,"Aurobindo Unit III, India",True
82547,"Aurobindo Unit III, India",True
82548,Hetero Unit III Hyderabad IN,True
82549,"Aurobindo Unit III, India",True
82550,Mylan (formerly Matrix) Nashik,True
82551,"Cipla, Goa, India",True
82552,"Cipla, Goa, India",False
82553,Mylan (formerly Matrix) Nashik,True
82554,"Strides, Bangalore, India.",True
82555,Mylan (formerly Matrix) Nashik,False
82556,Mylan (formerly Matrix) Nashik,True
82557,"Cipla, Goa, India",False
82558,Mylan (formerly Matrix) Nashik,True
82559,Mylan (formerly Matrix) Nashik,True
82560,"Strides, Bangalore, India.",True
82562,Mylan (formerly Matrix) Nashik,True
82564,Mylan (formerly Matrix) Nashik,True
82565,"Aurobindo Unit III, India",True
82566,"Aurobindo Unit III, India",True
82567,"Aurobindo Unit III, India",True
82568,"Strides, Bangalore, India.",True
82569,Hetero Unit III Hyderabad IN,True
82570,"Aurobindo Unit III, India",True
82571,"Aurobindo Unit VII, IN",True
82572,Hetero Unit III Hyderabad IN,True
82573,"Aurobindo Unit III, India",True
82574,"Strides, Bangalore, India.",True
82575,"Cipla, Goa, India",True
82577,"Cipla, Goa, India",True
82578,"Cipla, Goa, India",True
82582,"Cipla, Goa, India",True
82583,"Cipla, Goa, India",True
82584,Hetero Unit III Hyderabad IN,True
82585,"Aurobindo Unit III, India",True
82588,"Strides, Bangalore, India.",True
82589,"Aurobindo Unit III, India",True
82590,"Aurobindo Unit III, India",True
82591,"Strides, Bangalore, India.",True
82593,Hetero Unit III Hyderabad IN,True
82594,"Cipla, Goa, India",True
82595,Hetero Unit III Hyderabad IN,True
82596,Hetero Unit III Hyderabad IN,False
82597,"Strides, Bangalore, India.",True
82599,"Hetero, Jadcherla, unit 5, IN",True
82600,Mylan (formerly Matrix) Nashik,True
82601,"Aurobindo Unit VII, IN",True
82602,Mylan (formerly Matrix) Nashik,True
82603,"Strides, Bangalore, India.",True
82604,"Cipla, Goa, India",True
82605,Hetero Unit III Hyderabad IN,False
82606,Mylan (formerly Matrix) Nashik,True
82611,"Cipla, Goa, India",True
82612,"Cipla, Goa, India",True
82613,"Aurobindo Unit III, India",True
82617,Hetero Unit III Hyderabad IN,True
82618,"Aurobindo Unit III, India",True
82619,"Aurobindo Unit III, India",False
82620,"Aurobindo Unit III, India",True
82621,Mylan (formerly Matrix) Nashik,True
82622,Mylan (formerly Matrix) Nashik,True
82623,"Aurobindo Unit III, India",True
82625,Mylan (formerly Matrix) Nashik,True
82626,"Strides, Bangalore, India.",True
82627,ABBVIE Ludwigshafen Germany,True
82629,"Cipla, Goa, India",True
82631,"Cipla, Goa, India",True
82633,Mylan (formerly Matrix) Nashik,True
82634,"Aurobindo Unit VII, IN",True
82635,"Cipla, Kurkumbh, India",True
82636,Mylan (formerly Matrix) Nashik,True
82637,"Aurobindo Unit III, India",True
82639,"Aurobindo Unit VII, IN",True
82640,"Aurobindo Unit VII, IN",True
82641,"Aurobindo Unit III, India",True
82645,"Aurobindo Unit III, India",True
82646,"Aurobindo Unit III, India",True
82648,"Strides, Bangalore, India.",True
82649,Hetero Unit III Hyderabad IN,True
82650,Mylan (formerly Matrix) Nashik,True
82651,"Aurobindo Unit III, India",True
82653,Mylan (formerly Matrix) Nashik,True
82654,"Aurobindo Unit III, India",True
82655,Mylan (formerly Matrix) Nashik,True
82656,"Aurobindo Unit III, India",True
82657,"Cipla, Goa, India",True
82661,"Aurobindo Unit III, India",True
82662,"Aurobindo Unit III, India",True
82663,"Aurobindo Unit III, India",True
82664,"Micro labs, Verna, Goa, India",True
82665,Hetero Unit III Hyderabad IN,True
82666,"Aurobindo Unit III, India",True
82667,"Aurobindo Unit III, India",True
82668,"Cipla, Kurkumbh, India",True
82669,"Micro labs, Verna, Goa, India",True
82670,"Aurobindo Unit III, India",True
82671,Mylan (formerly Matrix) Nashik,True
82672,"Strides, Bangalore, India.",True
82674,Hetero Unit III Hyderabad IN,True
82675,Mylan (formerly Matrix) Nashik,True
82676,"Hetero, Jadcherla, unit 5, IN",True
82677,"Strides, Bangalore, India.",True
82678,"Strides, Bangalore, India.",True
82680,"Aurobindo Unit III, India",True
82683,Hetero Unit III Hyderabad IN,True
82685,ABBVIE Ludwigshafen Germany,True
82687,Mylan (formerly Matrix) Nashik,True
82688,Mylan (formerly Matrix) Nashik,True
82691,"Cipla, Kurkumbh, India",True
82693,Mylan (formerly Matrix) Nashik,True
82694,"Aurobindo Unit III, India",True
82695,"Strides, Bangalore, India.",False
82696,Mylan (formerly Matrix) Nashik,True
82697,Hetero Unit III Hyderabad IN,True
82698,"Cipla, Kurkumbh, India",True
82699,"Aurobindo Unit III, India",True
82700,"Aurobindo Unit VII, IN",True
82701,"Cipla, Goa, India",True
82702,"Micro labs, Verna, Goa, India",True
82703,Ranbaxy per Shasun Pharma,False
82704,"Cipla, Kurkumbh, India",False
82705,Hetero Unit III Hyderabad IN,True
82706,Hetero Unit III Hyderabad IN,True
82707,"Aurobindo Unit III, India",True
82708,"Aurobindo Unit III, India",False
82709,Mylan (formerly Matrix) Nashik,False
82710,"Aurobindo Unit III, India",True
82711,"Aurobindo Unit III, India",False
82712,"Aurobindo Unit III, India",False
82713,"Strides, Bangalore, India.",True
82714,"Cipla, Patalganga, India",True
82721,"Strides, Bangalore, India.",True
82723,Hetero Unit III Hyderabad IN,True
82724,"Aurobindo Unit III, India",True
82725,"Cipla, Goa, India",True
82726,Mylan (formerly Matrix) Nashik,True
82727,"Aurobindo Unit III, India",True
82729,"Cipla, Goa, India",True
82730,"Cipla, Goa, India",True
82731,"Cipla, Goa, India",True
82732,"Cipla, Goa, India",True
82733,"Aurobindo Unit III, India",True
82735,"Aurobindo Unit III, India",True
82736,"Aurobindo Unit III, India",True
82739,Hetero Unit III Hyderabad IN,True
82740,Mylan (formerly Matrix) Nashik,True
82742,"Aurobindo Unit III, India",True
82743,"Aurobindo Unit III, India",True
82744,"Cipla, Goa, India",False
82745,Mylan (formerly Matrix) Nashik,True
82746,Cipla Ltd A-42 MIDC Mahar. IN,False
82748,Mylan (formerly Matrix) Nashik,True
82749,Mylan (formerly Matrix) Nashik,True
82750,Mylan (formerly Matrix) Nashik,True
82751,ABBVIE Ludwigshafen Germany,True
82752,Mylan (formerly Matrix) Nashik,True
82753,Hetero Unit III Hyderabad IN,True
82754,Mylan (formerly Matrix) Nashik,True
82755,Hetero Unit III Hyderabad IN,True
82756,"Aurobindo Unit III, India",True
82757,Hetero Unit III Hyderabad IN,True
82758,"Strides, Bangalore, India.",True
82760,Hetero Unit III Hyderabad IN,True
82761,Hetero Unit III Hyderabad IN,True
82762,Mylan (formerly Matrix) Nashik,True
82763,ABBVIE Ludwigshafen Germany,True
82765,"Cipla, Goa, India",True
82766,"Micro labs, Verna, Goa, India",False
82772,"Strides, Bangalore, India.",True
82773,"Cipla, Kurkumbh, India",True
82774,Hetero Unit III Hyderabad IN,True
82779,"Cipla, Goa, India",True
82781,"Cipla, Kurkumbh, India",True
82782,Ranbaxy per Shasun Pharma,True
82783,"Aurobindo Unit VII, IN",True
82784,Mylan (formerly Matrix) Nashik,False
82785,"Cipla, Goa, India",True
82850,"Aurobindo Unit III, India",True
82786,Hetero Unit III Hyderabad IN,False
82787,Mylan (formerly Matrix) Nashik,True
82788,"Aurobindo Unit III, India",True
82790,Mylan (formerly Matrix) Nashik,True
82791,Mylan (formerly Matrix) Nashik,True
82792,"Mylan,  H-12 & H-13, India",True
82794,Mylan (formerly Matrix) Nashik,True
82795,"Cipla, Goa, India",True
82799,Mylan (formerly Matrix) Nashik,True
82800,Hetero Unit III Hyderabad IN,True
82801,"Strides, Bangalore, India.",True
82802,"Cipla, Goa, India",True
82803,Hetero Unit III Hyderabad IN,True
82804,Hetero Unit III Hyderabad IN,True
82805,Hetero Unit III Hyderabad IN,True
82806,"Aurobindo Unit III, India",True
82808,Hetero Unit III Hyderabad IN,True
82809,Hetero Unit III Hyderabad IN,True
82810,ABBVIE Ludwigshafen Germany,False
82811,Hetero Unit III Hyderabad IN,True
82812,Hetero Unit III Hyderabad IN,True
82813,"Aurobindo Unit VII, IN",True
82815,Mylan (formerly Matrix) Nashik,True
82819,"Aurobindo Unit III, India",True
82820,"Mylan,  H-12 & H-13, India",True
82837,"Aurobindo Unit III, India",True
82838,"Aurobindo Unit III, India",False
82839,"Strides, Bangalore, India.",True
82840,"Aurobindo Unit III, India",True
82841,"Aurobindo Unit III, India",False
82842,"Aurobindo Unit III, India",True
82843,"Aurobindo Unit III, India",True
82844,"Aurobindo Unit III, India",True
82845,"Aurobindo Unit III, India",True
82846,"Aurobindo Unit III, India",True
82847,"Aurobindo Unit III, India",True
82848,Mylan (formerly Matrix) Nashik,True
82849,Mylan (formerly Matrix) Nashik,True
82851,"Aurobindo Unit III, India",True
82854,"Aurobindo Unit III, India",True
82855,"Aurobindo Unit III, India",True
82856,"Trinity Biotech, Plc",True
82857,"Aurobindo Unit III, India",True
82858,"Aurobindo Unit III, India",True
82859,Hetero Unit III Hyderabad IN,True
82860,"Aurobindo Unit III, India",False
82861,"Aurobindo Unit III, India",True
82862,"Aurobindo Unit III, India",True
82863,"Aurobindo Unit III, India",True
82864,"Aurobindo Unit III, India",True
82865,"Strides, Bangalore, India.",True
82866,"Aurobindo Unit III, India",True
82867,"Strides, Bangalore, India.",True
82868,"Aurobindo Unit III, India",True
82869,"Aurobindo Unit III, India",True
82870,"Strides, Bangalore, India.",True
82871,Mylan (formerly Matrix) Nashik,True
82872,Mylan (formerly Matrix) Nashik,True
82873,"Aurobindo Unit III, India",True
82874,"Aurobindo Unit III, India",True
82875,"Aurobindo Unit III, India",True
82876,"Cipla, Goa, India",True
82877,"Aurobindo Unit III, India",True
82878,Mylan (formerly Matrix) Nashik,True
82879,"Aurobindo Unit III, India",False
82880,"Aurobindo Unit III, India",True
82881,"Aurobindo Unit III, India",True
82882,Hetero Unit III Hyderabad IN,True
82883,Hetero Unit III Hyderabad IN,True
82884,"Aspen-OSD, Port Elizabeth, SA",True
82885,Hetero Unit III Hyderabad IN,True
82886,"Aurobindo Unit III, India",True
82887,"Aurobindo Unit III, India",True
82888,"Aurobindo Unit III, India",True
82889,"Aurobindo Unit III, India",True
82890,Mylan (formerly Matrix) Nashik,True
82891,Mylan (formerly Matrix) Nashik,True
82892,"Aurobindo Unit III, India",True
82893,"Aurobindo Unit III, India",True
82894,"Aurobindo Unit III, India",False
82895,"Cipla, Goa, India",True
82896,"Strides, Bangalore, India.",True
82897,"Aurobindo Unit III, India",True
82898,"Aurobindo Unit III, India",True
82899,"Aurobindo Unit III, India",True
82900,"Aurobindo Unit III, India",True
82901,"Aurobindo Unit III, India",True
82902,"Strides, Bangalore, India.",True
82903,"Cipla, Goa, India",True
82904,Mylan (formerly Matrix) Nashik,True
82905,Mylan (formerly Matrix) Nashik,True
82906,"Cipla, Goa, India",True
82907,"Cipla, Goa, India",True
82908,"Strides, Bangalore, India.",True
82909,"Aurobindo Unit III, India",False
82910,"Aspen-OSD, Port Elizabeth, SA",True
82911,Mylan (formerly Matrix) Nashik,True
82912,Mylan (formerly Matrix) Nashik,True
82914,"Strides, Bangalore, India.",True
82915,"Cipla, Goa, India",True
82916,"Cipla, Goa, India",False
82917,"Aurobindo Unit III, India",True
82918,"Aurobindo Unit III, India",True
82919,"Cipla, Goa, India",True
82920,Mylan (formerly Matrix) Nashik,True
82921,Hetero Unit III Hyderabad IN,True
82922,Mylan (formerly Matrix) Nashik,True
82923,Mylan (formerly Matrix) Nashik,True
82924,Mylan (formerly Matrix) Nashik,True
82925,Hetero Unit III Hyderabad IN,True
82926,Mylan (formerly Matrix) Nashik,True
82927,"Strides, Bangalore, India.",True
82928,Hetero Unit III Hyderabad IN,True
82929,"Aurobindo Unit III, India",True
82931,"Aurobindo Unit III, India",False
82932,"Aurobindo Unit III, India",False
82933,"Aurobindo Unit III, India",True
82934,"Aurobindo Unit III, India",True
82935,"Aurobindo Unit III, India",False
82936,Hetero Unit III Hyderabad IN,True
82937,"Aurobindo Unit III, India",True
82938,"Aurobindo Unit III, India",True
82941,"Aurobindo Unit III, India",True
82942,Hetero Unit III Hyderabad IN,True
82943,"Aurobindo Unit III, India",True
82944,Mylan (formerly Matrix) Nashik,False
82945,"Aurobindo Unit III, India",True
82946,"Cipla, Goa, India",True
82947,"Aurobindo Unit III, India",True
82948,"Aurobindo Unit III, India",False
82949,"Aurobindo Unit III, India",True
82950,"Cipla, Goa, India",True
82951,"Aurobindo Unit III, India",True
82952,Hetero Unit III Hyderabad IN,True
82953,"Aurobindo Unit III, India",True
82954,Mylan (formerly Matrix) Nashik,True
82955,Hetero Unit III Hyderabad IN,True
82956,"Aurobindo Unit III, India",True
82958,"Aurobindo Unit III, India",True
82959,"Aurobindo Unit III, India",True
82960,Mylan (formerly Matrix) Nashik,True
82961,Mylan (formerly Matrix) Nashik,True
82962,Mylan (formerly Matrix) Nashik,True
82964,Mylan (formerly Matrix) Nashik,True
82965,"Aurobindo Unit III, India",True
82966,Mylan (formerly Matrix) Nashik,True
82967,"Aurobindo Unit III, India",True
82968,"Aurobindo Unit III, India",True
82969,Hetero Unit III Hyderabad IN,False
82970,"Aurobindo Unit III, India",True
82971,"Aurobindo Unit III, India",True
82972,"Aurobindo Unit III, India",False
82973,"Aurobindo Unit VII, IN",True
82974,Hetero Unit III Hyderabad IN,True
82975,Hetero Unit III Hyderabad IN,True
82976,Mylan (formerly Matrix) Nashik,True
82977,"Strides, Bangalore, India.",True
82978,Hetero Unit III Hyderabad IN,True
82979,Mylan (formerly Matrix) Nashik,False
82980,Mylan (formerly Matrix) Nashik,True
82981,Mylan (formerly Matrix) Nashik,True
82984,"Strides, Bangalore, India.",True
82985,"Aurobindo Unit III, India",False
82986,Mylan (formerly Matrix) Nashik,True
82987,"Aurobindo Unit III, India",True
82988,"Aurobindo Unit III, India",True
82989,Mylan (formerly Matrix) Nashik,True
82990,"Aurobindo Unit III, India",True
82991,"Aurobindo Unit III, India",True
82992,"Cipla, Goa, India",True
82993,"Cipla, Goa, India",True
82994,"Aurobindo Unit III, India",True
83053,Mylan (formerly Matrix) Nashik,True
82995,Mylan (formerly Matrix) Nashik,False
82996,"Strides, Bangalore, India.",False
82997,Mylan (formerly Matrix) Nashik,True
82998,Mylan (formerly Matrix) Nashik,True
82999,Mylan (formerly Matrix) Nashik,True
83000,Mylan (formerly Matrix) Nashik,False
83001,"Aurobindo Unit III, India",False
83002,Mylan (formerly Matrix) Nashik,True
83003,"Strides, Bangalore, India.",False
83004,Mylan (formerly Matrix) Nashik,True
83005,"Strides, Bangalore, India.",False
83007,"Aurobindo Unit III, India",True
83008,Mylan (formerly Matrix) Nashik,False
83009,Mylan (formerly Matrix) Nashik,True
83010,"Cipla, Goa, India",False
83011,"Aurobindo Unit III, India",True
83012,"Aurobindo Unit III, India",True
83013,ABBVIE Ludwigshafen Germany,True
83014,"Aurobindo Unit III, India",True
83015,"Aurobindo Unit III, India",True
83016,Mylan (formerly Matrix) Nashik,True
83017,Macleods Daman Plant INDIA,True
83018,"Aurobindo Unit III, India",True
83019,"Aurobindo Unit III, India",True
83020,Mylan (formerly Matrix) Nashik,True
